,LED,Timestamp (unix),ADC
3947,680,1660195662670,10649
3950,415,1660195662053,549
3951,445,1660195662053,624
3952,480,1660195662053,18503
3953,515,1660195662053,5783
3954,555,1660195662053,23856
3955,590,1660195662053,18869
3956,630,1660195662053,14089
3957,680,1660195662053,10673
3960,415,1660195661436,417
3961,445,1660195661436,506
3962,480,1660195661436,22142
3963,515,1660195661436,4841
3964,555,1660195661436,669
3965,590,1660195661436,402
3966,630,1660195661436,462
3967,680,1660195661436,564
3970,415,1660195660818,416
3971,445,1660195660818,505
3972,480,1660195660818,22077
3973,515,1660195660818,4828
3974,555,1660195660818,669
3975,590,1660195660818,402
3976,630,1660195660818,462
3977,680,1660195660818,565
3980,415,1660195660201,416
3981,445,1660195660201,506
3982,480,1660195660201,22133
3983,515,1660195660201,4843
3984,555,1660195660201,668
3985,590,1660195660201,401
3986,630,1660195660201,462
3987,680,1660195660201,564
3990,415,1660195659583,416
3991,445,1660195659583,506
3992,480,1660195659583,22110
3993,515,1660195659583,4842
3994,555,1660195659583,668
3995,590,1660195659583,402
3996,630,1660195659583,463
3997,680,1660195659583,565
4000,415,1660195658967,418
4001,445,1660195658967,506
4002,480,1660195658967,22136
4003,515,1660195658967,4846
4004,555,1660195658967,669
4005,590,1660195658967,402
4006,630,1660195658967,462
4007,680,1660195658967,565
4010,415,1660195658350,415
4011,445,1660195658350,505
4012,480,1660195658350,22064
4013,515,1660195658350,4826
4014,555,1660195658350,671
4015,590,1660195658350,402
4016,630,1660195658350,463
4017,680,1660195658350,566
4020,415,1660195657734,415
4021,445,1660195657734,506
4022,480,1660195657734,22138
4023,515,1660195657734,4843
4024,555,1660195657734,668
4025,590,1660195657734,402
4026,630,1660195657734,461
4027,680,1660195657734,565
4030,415,1660195657118,414
4031,445,1660195657118,504
4032,480,1660195657118,22059
4033,515,1660195657118,4825
4034,555,1660195657118,670
4035,590,1660195657118,403
4036,630,1660195657118,464
4037,680,1660195657118,566
4040,415,1660195656501,415
4041,445,1660195656501,506
4042,480,1660195656501,22141
4043,515,1660195656501,4844
4044,555,1660195656501,669
4045,590,1660195656501,402
4046,630,1660195656501,462
4047,680,1660195656501,564
4050,415,1660195656349,414
4051,445,1660195656349,504
4052,480,1660195656349,22061
4053,515,1660195656349,4825
4054,555,1660195656349,671
4055,590,1660195656349,403
4056,630,1660195656349,463
4057,680,1660195656349,566
4060,415,1660195656286,414
4061,445,1660195656286,504
4062,480,1660195656286,22061
4063,515,1660195656286,4827
4064,555,1660195656286,670
4065,590,1660195656286,403
4066,630,1660195656286,464
4067,680,1660195656286,565
4070,555,1660195654651,668
4071,415,1660195654651,418
4072,445,1660195654651,505
4073,480,1660195654651,22132
4074,515,1660195654651,4847
4075,590,1660195654651,401
4076,630,1660195654651,462
4077,680,1660195654651,565
4080,415,1660195654033,415
4081,445,1660195654033,504
4082,480,1660195654033,22055
4083,515,1660195654033,4830
4084,555,1660195654033,671
4085,590,1660195654033,403
4086,630,1660195654033,464
4087,680,1660195654033,565
4090,415,1660195653416,417
4091,445,1660195653416,505
4092,480,1660195653416,22134
4093,515,1660195653416,4842
4094,555,1660195653416,668
4095,590,1660195653416,401
4096,630,1660195653416,462
4097,680,1660195653416,565
4100,415,1660195652800,415
4101,445,1660195652800,504
4102,480,1660195652800,22056
4103,515,1660195652800,4827
4104,555,1660195652800,670
4105,590,1660195652800,403
4106,630,1660195652800,464
4107,680,1660195652800,566
4110,415,1660195652184,415
4111,445,1660195652184,504
4112,480,1660195652184,22056
4113,515,1660195652184,4827
4114,555,1660195652184,671
4115,590,1660195652184,404
4116,630,1660195652184,463
4117,680,1660195652184,568
4120,415,1660195651566,416
4121,445,1660195651566,505
4122,480,1660195651566,22135
4123,515,1660195651566,4845
4124,555,1660195651566,671
4125,590,1660195651566,404
4126,630,1660195651566,465
4127,680,1660195651566,566
4130,415,1660195651024,415
4131,445,1660195651024,505
4132,480,1660195651024,22112
4133,515,1660195651024,4835
4134,555,1660195651024,669
4135,590,1660195651024,401
4136,630,1660195651024,461
4137,680,1660195651024,564
4140,415,1660195650936,416
4141,445,1660195650936,505
4142,480,1660195650936,22123
4143,515,1660195650936,4844
4144,555,1660195650936,670
4145,590,1660195650936,402
4146,630,1660195650936,463
4147,680,1660195650936,564
4150,415,1660195649098,416
4151,445,1660195649098,502
4152,480,1660195649098,22049
4153,515,1660195649098,4830
4154,555,1660195649098,669
4155,590,1660195649098,402
4156,630,1660195649098,462
4157,680,1660195649098,564
4160,415,1660195649056,417
4161,445,1660195649056,504
4162,480,1660195649056,22128
4163,515,1660195649056,4847
4164,555,1660195649056,672
4165,590,1660195649056,403
4166,630,1660195649056,465
4167,680,1660195649056,566
4170,415,1660195649053,414
4171,445,1660195649053,503
4172,480,1660195649053,22056
4173,515,1660195649053,4832
4174,555,1660195649053,670
4175,590,1660195649053,403
4176,630,1660195649053,464
4177,680,1660195649053,566
4180,415,1660195647250,416
4181,445,1660195647250,502
4182,480,1660195647250,22053
4183,515,1660195647250,4829
4184,555,1660195647250,671
4185,590,1660195647250,403
4186,630,1660195647250,464
4187,680,1660195647250,566
4190,415,1660195646633,414
4191,445,1660195646633,502
4192,480,1660195646633,22047
4193,515,1660195646633,4829
4194,555,1660195646633,671
4195,590,1660195646633,404
4196,630,1660195646633,463
4197,680,1660195646633,565
4200,415,1660195646017,415
4201,445,1660195646017,503
4202,480,1660195646017,22047
4203,515,1660195646017,4832
4204,555,1660195646017,671
4205,590,1660195646017,403
4206,630,1660195646017,464
4207,680,1660195646017,566
4210,415,1660195645401,416
4211,445,1660195645401,504
4212,480,1660195645401,22115
4213,515,1660195645401,4846
4214,555,1660195645401,668
4215,590,1660195645401,402
4216,630,1660195645401,463
4217,680,1660195645401,563
4220,415,1660195644785,417
4221,445,1660195644785,504
4222,480,1660195644785,22113
4223,515,1660195644785,4848
4224,555,1660195644785,672
4225,590,1660195644785,404
4226,630,1660195644785,464
4227,680,1660195644785,566
4230,415,1660195644166,417
4231,445,1660195644166,504
4232,480,1660195644166,22114
4233,515,1660195644166,4849
4234,555,1660195644166,670
4235,590,1660195644166,402
4236,630,1660195644166,462
4237,680,1660195644166,565
4240,415,1660195643549,416
4241,445,1660195643549,501
4242,480,1660195643549,22035
4243,515,1660195643549,4832
4244,555,1660195643549,670
4245,590,1660195643549,404
4246,630,1660195643549,463
4247,680,1660195643549,564
4250,415,1660195642931,415
4251,445,1660195642931,503
4252,480,1660195642931,22044
4253,515,1660195642931,4830
4254,555,1660195642931,671
4255,590,1660195642931,404
4256,630,1660195642931,464
4257,680,1660195642931,566
4260,415,1660195642312,416
4261,445,1660195642312,504
4262,480,1660195642312,22105
4263,515,1660195642312,4850
4264,555,1660195642312,671
4265,590,1660195642312,403
4266,630,1660195642312,464
4267,680,1660195642312,565
4270,415,1660195641694,417
4271,445,1660195641694,503
4272,480,1660195641694,22071
4273,515,1660195641694,4851
4274,555,1660195641694,668
4275,590,1660195641694,402
4276,630,1660195641694,463
4277,680,1660195641694,564
4280,415,1660195641076,417
4281,445,1660195641076,503
4282,480,1660195641076,22097
4283,515,1660195641076,4848
4284,555,1660195641076,670
4285,590,1660195641076,402
4286,630,1660195641076,463
4287,680,1660195641076,563
4290,415,1660195640460,415
4291,445,1660195640460,501
4292,480,1660195640460,22035
4293,515,1660195640460,4832
4294,555,1660195640460,670
4295,590,1660195640460,403
4296,630,1660195640460,463
4297,680,1660195640460,565
4300,415,1660195639843,416
4301,445,1660195639843,503
4302,480,1660195639843,22103
4303,515,1660195639843,4848
4304,555,1660195639843,671
4305,590,1660195639843,404
4306,630,1660195639843,464
4307,680,1660195639843,566
4310,415,1660195639227,416
4311,445,1660195639227,503
4312,480,1660195639227,22099
4313,515,1660195639227,4849
4314,555,1660195639227,669
4315,590,1660195639227,403
4316,630,1660195639227,462
4317,680,1660195639227,564
4320,415,1660195638610,416
4321,445,1660195638610,501
4322,480,1660195638610,22038
4323,515,1660195638610,4833
4324,555,1660195638610,670
4325,590,1660195638610,403
4326,630,1660195638610,462
4327,680,1660195638610,566
4330,415,1660195637992,416
4331,445,1660195637992,503
4332,480,1660195637992,22115
4333,515,1660195637992,4851
4334,555,1660195637992,672
4335,590,1660195637992,402
4336,630,1660195637992,462
4337,680,1660195637992,565
4340,415,1660195637376,416
4341,445,1660195637376,502
4342,480,1660195637376,22101
4343,515,1660195637376,4852
4344,555,1660195637376,672
4345,590,1660195637376,404
4346,630,1660195637376,465
4347,680,1660195637376,565
4350,415,1660195636759,416
4351,445,1660195636759,501
4352,480,1660195636759,22078
4353,515,1660195636759,4856
4354,555,1660195636759,672
4355,590,1660195636759,404
4356,630,1660195636759,463
4357,680,1660195636759,567
4360,415,1660195636142,417
4361,445,1660195636142,502
4362,480,1660195636142,22102
4363,515,1660195636142,4854
4364,555,1660195636142,672
4365,590,1660195636142,405
4366,630,1660195636142,465
4367,680,1660195636142,565
4370,415,1660195635525,417
4371,445,1660195635525,501
4372,480,1660195635525,22116
4373,515,1660195635525,4857
4374,555,1660195635525,671
4375,590,1660195635525,403
4376,630,1660195635525,464
4377,680,1660195635525,565
4380,415,1660195634907,415
4381,445,1660195634907,499
4382,480,1660195634907,22041
4383,515,1660195634907,4841
4384,555,1660195634907,673
4385,590,1660195634907,405
4386,630,1660195634907,465
4387,680,1660195634907,566
4390,415,1660195634289,417
4391,445,1660195634289,501
4392,480,1660195634289,22103
4393,515,1660195634289,4855
4394,555,1660195634289,670
4395,590,1660195634289,404
4396,630,1660195634289,464
4397,680,1660195634289,565
4400,415,1660195633672,415
4401,445,1660195633672,500
4402,480,1660195633672,22038
4403,515,1660195633672,4843
4404,555,1660195633672,673
4405,590,1660195633672,406
4406,630,1660195633672,465
4407,680,1660195633672,567
4410,415,1660195633054,418
4411,445,1660195633054,501
4412,480,1660195633054,22094
4413,515,1660195633054,4861
4414,555,1660195633054,675
4415,590,1660195633054,405
4416,630,1660195633054,465
4417,680,1660195633054,567
4420,415,1660195632437,416
4421,445,1660195632437,500
4422,480,1660195632437,22049
4423,515,1660195632437,4848
4424,555,1660195632437,673
4425,590,1660195632437,406
4426,630,1660195632437,466
4427,680,1660195632437,565
4430,415,1660195631820,2765
4431,445,1660195631820,4495
4432,480,1660195631820,4697
4433,515,1660195631820,2271
4434,555,1660195631820,2035
4435,590,1660195631820,7490
4436,630,1660195631820,24302
4437,680,1660195631820,13845
4440,415,1660195631205,2767
4441,445,1660195631205,4497
4442,480,1660195631205,4698
4443,515,1660195631205,2272
4444,555,1660195631205,3043
4445,590,1660195631205,12744
4446,630,1660195631205,42048
4447,680,1660195631205,23686
4450,415,1660195630586,2756
4451,445,1660195630586,4482
4452,480,1660195630586,4685
4453,515,1660195630586,2265
4454,555,1660195630586,3054
4455,590,1660195630586,12786
4456,630,1660195630586,42043
4457,680,1660195630586,23759
4460,415,1660195629969,2757
4461,445,1660195629969,4481
4462,480,1660195629969,4685
4463,515,1660195629969,2265
4464,555,1660195629969,3054
4465,590,1660195629969,12789
4466,630,1660195629969,42095
4467,680,1660195629969,23773
4470,415,1660195629352,2758
4471,445,1660195629352,4483
4472,480,1660195629352,4687
4473,515,1660195629352,2263
4474,555,1660195629352,3051
4475,590,1660195629352,12785
4476,630,1660195629352,42120
4477,680,1660195629352,23768
4480,415,1660195628734,2758
4481,445,1660195628734,4482
4482,480,1660195628734,4688
4483,515,1660195628734,2267
4484,555,1660195628734,3048
4485,590,1660195628734,12760
4486,630,1660195628734,41975
4487,680,1660195628734,23708
4490,415,1660195628117,2759
4491,445,1660195628117,4484
4492,480,1660195628117,4688
4493,515,1660195628117,2266
4494,555,1660195628117,3046
4495,590,1660195628117,12757
4496,630,1660195628117,42086
4497,680,1660195628117,23745
4500,415,1660195627499,2759
4501,445,1660195627499,4487
4502,480,1660195627499,4689
4503,515,1660195627499,2266
4504,555,1660195627499,3047
4505,590,1660195627499,12759
4506,630,1660195627499,41974
4507,680,1660195627499,23708
4510,415,1660195626883,2770
4511,445,1660195626883,4502
4512,480,1660195626883,4706
4513,515,1660195626883,2274
4514,555,1660195626883,3044
4515,590,1660195626883,12747
4516,630,1660195626883,41990
4517,680,1660195626883,23697
4520,415,1660195626266,2770
4521,445,1660195626266,4503
4522,480,1660195626266,4706
4523,515,1660195626266,2276
4524,555,1660195626266,3053
4525,590,1660195626266,12790
4526,630,1660195626266,42042
4527,680,1660195626266,23749
4530,415,1660195625648,2761
4531,445,1660195625648,4490
4532,480,1660195625648,4692
4533,515,1660195625648,2269
4534,555,1660195625648,3055
4535,590,1660195625648,12792
4536,630,1660195625648,42109
4537,680,1660195625648,23780
4540,415,1660195625032,2767
4541,445,1660195625032,4499
4542,480,1660195625032,4702
4543,515,1660195625032,2271
4544,555,1660195625032,3043
4545,590,1660195625032,12743
4546,630,1660195625032,41984
4547,680,1660195625032,23697
4550,415,1660195624416,2764
4551,445,1660195624416,4491
4552,480,1660195624416,4693
4553,515,1660195624416,2270
4554,555,1660195624416,3057
4555,590,1660195624416,12789
4556,630,1660195624416,42110
4557,680,1660195624416,23783
4560,415,1660195623798,2758
4561,445,1660195623798,4485
4562,480,1660195623798,4689
4563,515,1660195623798,2266
4564,555,1660195623798,3044
4565,590,1660195623798,12746
4566,630,1660195623798,41980
4567,680,1660195623798,23697
4570,415,1660195623179,2763
4571,445,1660195623179,4488
4572,480,1660195623179,4691
4573,515,1660195623179,2268
4574,555,1660195623179,3057
4575,590,1660195623179,12784
4576,630,1660195623179,42015
4577,680,1660195623179,23737
4580,415,1660195622561,2770
4581,445,1660195622561,4504
4582,480,1660195622561,4707
4583,515,1660195622561,2279
4584,555,1660195622561,3044
4585,590,1660195622561,12745
4586,630,1660195622561,41963
4587,680,1660195622561,23697
4590,415,1660195621943,2770
4591,445,1660195621943,4501
4592,480,1660195621943,4704
4593,515,1660195621943,2274
4594,555,1660195621943,3043
4595,590,1660195621943,12739
4596,630,1660195621943,41964
4597,680,1660195621943,23705
4600,415,1660195621327,2759
4601,445,1660195621327,4486
4602,480,1660195621327,4689
4603,515,1660195621327,2267
4604,555,1660195621327,3051
4605,590,1660195621327,12778
4606,630,1660195621327,42088
4607,680,1660195621327,23774
4610,415,1660195620706,2768
4611,445,1660195620706,4499
4612,480,1660195620706,4702
4613,515,1660195620706,2272
4614,555,1660195620706,3053
4615,590,1660195620706,12784
4616,630,1660195620706,42127
4617,680,1660195620706,23781
4620,415,1660195620091,2759
4621,445,1660195620091,4484
4622,480,1660195620091,4690
4623,515,1660195620091,2266
4624,555,1660195620091,3055
4625,590,1660195620091,12795
4626,630,1660195620091,42139
4627,680,1660195620091,23788
4630,415,1660195619472,2761
4631,445,1660195619472,4488
4632,480,1660195619472,4694
4633,515,1660195619472,2268
4634,555,1660195619472,3043
4635,590,1660195619472,12743
4636,630,1660195619472,41985
4637,680,1660195619472,23698
4640,415,1660195618854,2759
4641,445,1660195618854,4484
4642,480,1660195618854,4687
4643,515,1660195618854,2266
4644,555,1660195618854,3050
4645,590,1660195618854,12768
4646,630,1660195618854,42101
4647,680,1660195618854,23779
4650,415,1660195618236,2769
4651,445,1660195618236,4496
4652,480,1660195618236,4705
4653,515,1660195618236,2272
4654,555,1660195618236,3046
4655,590,1660195618236,12746
4656,630,1660195618236,41998
4657,680,1660195618236,23715
4660,415,1660195617617,2757
4661,445,1660195617617,4484
4662,480,1660195617617,4688
4663,515,1660195617617,2265
4664,555,1660195617617,3043
4665,590,1660195617617,12747
4666,630,1660195617617,41987
4667,680,1660195617617,23705
4670,415,1660195616999,2761
4671,445,1660195616999,4488
4672,480,1660195616999,4690
4673,515,1660195616999,2269
4674,555,1660195616999,3053
4675,590,1660195616999,12784
4676,630,1660195616999,42117
4677,680,1660195616999,23787
4680,415,1660195616381,2766
4681,445,1660195616381,4496
4682,480,1660195616381,4702
4683,515,1660195616381,2273
4684,555,1660195616381,3051
4685,590,1660195616381,12779
4686,630,1660195616381,42095
4687,680,1660195616381,23781
4690,415,1660195615763,2765
4691,445,1660195615763,4495
4692,480,1660195615763,4701
4693,515,1660195615763,2273
4694,555,1660195615763,3052
4695,590,1660195615763,12771
4696,630,1660195615763,42120
4697,680,1660195615763,23783
4700,415,1660195615184,2754
4701,445,1660195615184,4481
4702,480,1660195615184,4685
4703,515,1660195615184,2265
4704,555,1660195615184,3051
4705,590,1660195615184,12775
4706,630,1660195615184,42116
4707,680,1660195615184,23769
4710,415,1660195615140,2771
4711,445,1660195615140,4500
4712,480,1660195615140,4708
4713,515,1660195615140,2276
4714,555,1660195615140,3038
4715,590,1660195615140,12730
4716,630,1660195615140,41985
4717,680,1660195615140,23693
4720,415,1660195614325,2770
4721,445,1660195614325,4503
4722,480,1660195614325,4710
4723,515,1660195614325,2277
4724,555,1660195614325,3051
4725,590,1660195614325,12778
4726,630,1660195614325,42080
4727,680,1660195614325,23773
4730,415,1660195612676,2761
4731,445,1660195612676,4488
4732,480,1660195612676,4695
4733,515,1660195612676,2269
4734,555,1660195612676,3052
4735,590,1660195612676,12782
4736,630,1660195612676,42062
4737,680,1660195612676,23783
4740,415,1660195612059,2759
4741,445,1660195612059,4484
4742,480,1660195612059,4694
4743,515,1660195612059,2267
4744,555,1660195612059,3042
4745,590,1660195612059,12739
4746,630,1660195612059,42084
4747,680,1660195612059,23742
4750,415,1660195611443,2759
4751,445,1660195611443,4486
4752,480,1660195611443,4690
4753,515,1660195611443,2265
4754,555,1660195611443,3052
4755,590,1660195611443,12782
4756,630,1660195611443,42139
4757,680,1660195611443,23789
4760,415,1660195610827,2770
4761,445,1660195610827,4499
4762,480,1660195610827,4704
4763,515,1660195610827,2274
4764,555,1660195610827,3051
4765,590,1660195610827,12776
4766,630,1660195610827,42057
4767,680,1660195610827,23776
4770,515,1660195610207,2266
4771,415,1660195610207,2761
4772,445,1660195610207,4485
4773,480,1660195610207,4692
4774,555,1660195610207,3050
4775,590,1660195610207,12774
4776,630,1660195610207,42062
4777,680,1660195610207,23783
4780,415,1660195609591,2768
4781,445,1660195609591,4496
4782,480,1660195609591,4703
4783,515,1660195609591,2274
4784,555,1660195609591,3043
4785,590,1660195609591,12753
4786,630,1660195609591,42099
4787,680,1660195609591,23751
4790,415,1660195608974,2766
4791,445,1660195608974,4498
4792,480,1660195608974,4703
4793,515,1660195608974,2271
4794,555,1660195608974,3052
4795,590,1660195608974,12775
4796,630,1660195608974,42062
4797,680,1660195608974,23774
4800,415,1660195608358,2766
4801,445,1660195608358,4497
4802,480,1660195608358,4703
4803,515,1660195608358,2272
4804,555,1660195608358,3038
4805,590,1660195608358,12724
4806,630,1660195608358,42092
4807,680,1660195608358,23699
4810,415,1660195607741,2762
4811,445,1660195607741,4487
4812,480,1660195607741,4698
4813,515,1660195607741,2268
4814,555,1660195607741,3041
4815,590,1660195607741,12734
4816,630,1660195607741,41989
4817,680,1660195607741,23699
4820,415,1660195607124,2767
4821,445,1660195607124,4494
4822,480,1660195607124,4703
4823,515,1660195607124,2272
4824,555,1660195607124,3040
4825,590,1660195607124,12734
4826,630,1660195607124,41943
4827,680,1660195607124,23701
4830,415,1660195606508,2766
4831,445,1660195606508,4496
4832,480,1660195606508,4701
4833,515,1660195606508,2271
4834,555,1660195606508,3037
4835,590,1660195606508,12724
4836,630,1660195606508,41976
4837,680,1660195606508,23686
4840,415,1660195605891,2766
4841,445,1660195605891,4496
4842,480,1660195605891,4699
4843,515,1660195605891,2273
4844,555,1660195605891,3039
4845,590,1660195605891,12727
4846,630,1660195605891,41966
4847,680,1660195605891,23697
4850,415,1660195605275,2766
4851,445,1660195605275,4495
4852,480,1660195605275,4700
4853,515,1660195605275,2270
4854,555,1660195605275,3049
4855,590,1660195605275,12767
4856,630,1660195605275,42097
4857,680,1660195605275,23774
4860,415,1660195604658,2765
4861,445,1660195604658,4497
4862,480,1660195604658,4700
4863,515,1660195604658,2273
4864,555,1660195604658,3048
4865,590,1660195604658,12764
4866,630,1660195604658,42041
4867,680,1660195604658,23749
4870,415,1660195604041,2766
4871,445,1660195604041,4497
4872,480,1660195604041,4703
4873,515,1660195604041,2272
4874,555,1660195604041,3036
4875,590,1660195604041,12720
4876,630,1660195604041,41984
4877,680,1660195604041,23688
4880,415,1660195603425,2766
4881,445,1660195603425,4497
4882,480,1660195603425,4701
4883,515,1660195603425,2272
4884,555,1660195603425,3047
4885,590,1660195603425,12770
4886,630,1660195603425,42033
4887,680,1660195603425,23724
4890,415,1660195602806,2756
4891,445,1660195602806,4480
4892,480,1660195602806,4682
4893,515,1660195602806,2264
4894,555,1660195602806,3051
4895,590,1660195602806,12780
4896,630,1660195602806,42071
4897,680,1660195602806,23766
4900,415,1660195602190,3022
4901,445,1660195602190,3950
4902,480,1660195602190,4042
4903,515,1660195602190,2532
4904,555,1660195602190,3052
4905,590,1660195602190,12787
4906,630,1660195602190,42067
4907,680,1660195602190,23755
4910,415,1660195601574,3534
4911,445,1660195601574,2870
4912,480,1660195601574,2754
4913,515,1660195601574,3049
4914,555,1660195601574,2207
4915,590,1660195601574,8122
4916,630,1660195601574,2461
4917,680,1660195601574,4492
4920,415,1660195601462,3532
4921,445,1660195601462,2873
4922,480,1660195601462,2754
4923,515,1660195601462,3048
4924,555,1660195601462,2200
4925,590,1660195601462,8094
4926,630,1660195601462,2453
4927,680,1660195601462,4472
4930,415,1660195601438,3532
4931,445,1660195601438,2873
4932,480,1660195601438,2755
4933,515,1660195601438,3047
4934,555,1660195601438,2210
4935,590,1660195601438,8121
4936,630,1660195601438,2461
4937,680,1660195601438,4490
4940,415,1660195600175,3523
4941,445,1660195600175,2864
4942,480,1660195600175,2746
4943,515,1660195600175,3040
4944,555,1660195600175,2208
4945,590,1660195600175,8124
4946,630,1660195600175,2462
4947,680,1660195600175,4491
4950,415,1660195598494,3521
4951,445,1660195598494,2865
4952,480,1660195598494,2746
4953,515,1660195598494,3040
4954,555,1660195598494,2209
4955,590,1660195598494,8114
4956,630,1660195598494,2461
4957,680,1660195598494,4488
4960,415,1660195597875,3532
4961,445,1660195597875,2874
4962,480,1660195597875,2755
4963,515,1660195597875,3050
4964,555,1660195597875,2201
4965,590,1660195597875,8094
4966,630,1660195597875,2454
4967,680,1660195597875,4477
4970,415,1660195597256,3521
4971,445,1660195597256,2863
4972,480,1660195597256,2747
4973,515,1660195597256,3042
4974,555,1660195597256,2208
4975,590,1660195597256,8124
4976,630,1660195597256,2462
4977,680,1660195597256,4492
4980,415,1660195596641,3521
4981,445,1660195596641,2862
4982,480,1660195596641,2746
4983,515,1660195596641,3038
4984,555,1660195596641,2211
4985,590,1660195596641,8122
4986,630,1660195596641,2462
4987,680,1660195596641,4492
4990,515,1660195596035,3039
4991,555,1660195596035,2208
4992,590,1660195596035,8118
4993,630,1660195596035,2463
4994,680,1660195596035,4490
4997,415,1660195596035,3521
4998,445,1660195596035,2862
4999,480,1660195596035,2747
5000,415,1660195595981,3523
5001,445,1660195595981,2863
5002,480,1660195595981,2746
5003,515,1660195595981,3038
5004,555,1660195595981,2201
5005,590,1660195595981,8096
5006,630,1660195595981,2453
5007,680,1660195595981,4475
5010,415,1660195594663,3532
5011,445,1660195594663,2874
5012,480,1660195594663,2754
5013,515,1660195594663,3051
5014,555,1660195594663,2203
5015,590,1660195594663,8091
5016,630,1660195594663,2453
5017,680,1660195594663,4477
5020,415,1660195592942,3522
5021,445,1660195592942,2863
5022,480,1660195592942,2746
5023,515,1660195592942,3040
5024,555,1660195592942,2212
5025,590,1660195592942,8124
5026,630,1660195592942,2462
5027,680,1660195592942,4493
5030,415,1660195592326,3534
5031,445,1660195592326,2873
5032,480,1660195592326,2756
5033,515,1660195592326,3049
5034,555,1660195592326,2201
5035,590,1660195592326,8099
5036,630,1660195592326,2454
5037,680,1660195592326,4475
5040,415,1660195591709,3532
5041,445,1660195591709,2873
5042,480,1660195591709,2754
5043,515,1660195591709,3048
5044,555,1660195591709,2208
5045,590,1660195591709,8121
5046,630,1660195591709,2461
5047,680,1660195591709,4493
5050,415,1660195591554,3521
5051,445,1660195591554,2863
5052,480,1660195591554,2746
5053,515,1660195591554,3038
5054,555,1660195591554,2204
5055,590,1660195591554,8109
5056,630,1660195591554,2456
5057,680,1660195591554,4484
5060,415,1660195591529,3521
5061,445,1660195591529,2863
5062,480,1660195591529,2746
5063,515,1660195591529,3041
5064,555,1660195591529,2210
5065,590,1660195591529,8124
5066,630,1660195591529,2463
5067,680,1660195591529,4493
5070,415,1660195589860,3534
5071,445,1660195589860,2871
5072,480,1660195589860,2754
5073,515,1660195589860,3051
5074,555,1660195589860,2209
5075,590,1660195589860,8126
5076,630,1660195589860,2462
5077,680,1660195589860,4492
5080,415,1660195589242,3535
5081,445,1660195589242,2872
5082,480,1660195589242,2758
5083,515,1660195589242,3051
5084,555,1660195589242,2208
5085,590,1660195589242,8121
5086,630,1660195589242,2462
5087,680,1660195589242,4493
5090,415,1660195588867,3535
5091,445,1660195588867,2874
5092,480,1660195588867,2758
5093,515,1660195588867,3050
5094,555,1660195588867,2202
5095,590,1660195588867,8099
5096,630,1660195588867,2454
5097,680,1660195588867,4478
5100,480,1660195588866,2751
5101,415,1660195588866,3528
5102,445,1660195588866,2870
5103,515,1660195588866,3045
5104,555,1660195588866,2209
5105,590,1660195588866,8124
5106,630,1660195588866,2462
5107,680,1660195588866,4493
5110,415,1660195588850,3522
5111,445,1660195588850,2863
5112,480,1660195588850,2747
5113,515,1660195588850,3042
5114,555,1660195588850,2210
5115,590,1660195588850,8121
5116,630,1660195588850,2463
5117,680,1660195588850,4494
5120,415,1660195586775,3522
5121,445,1660195586775,2863
5122,480,1660195586775,2747
5123,515,1660195586775,3041
5124,555,1660195586775,2208
5125,590,1660195586775,8125
5126,630,1660195586775,2462
5127,680,1660195586775,4493
5130,415,1660195586159,3522
5131,445,1660195586159,2865
5132,480,1660195586159,2746
5133,515,1660195586159,3042
5134,555,1660195586159,2209
5135,590,1660195586159,8121
5136,630,1660195586159,2463
5137,680,1660195586159,4489
5140,415,1660195585541,3526
5141,445,1660195585541,2866
5142,480,1660195585541,2749
5143,515,1660195585541,3040
5144,555,1660195585541,2212
5145,590,1660195585541,8124
5146,630,1660195585541,2463
5147,680,1660195585541,4491
5150,415,1660195585078,3520
5151,445,1660195585078,2863
5152,480,1660195585078,2746
5153,515,1660195585078,3039
5154,555,1660195585078,2207
5155,590,1660195585078,8120
5156,630,1660195585078,2462
5157,680,1660195585078,4493
5160,415,1660195585010,3535
5161,445,1660195585010,2874
5162,480,1660195585010,2754
5163,515,1660195585010,3052
5164,555,1660195585010,2203
5165,590,1660195585010,8093
5166,630,1660195585010,2456
5167,680,1660195585010,4476
5170,415,1660195583692,3533
5171,445,1660195583692,2875
5172,480,1660195583692,2757
5173,515,1660195583692,3049
5174,555,1660195583692,2203
5175,590,1660195583692,8098
5176,630,1660195583692,2455
5177,680,1660195583692,4479
5180,415,1660195583076,3524
5181,445,1660195583076,2864
5182,480,1660195583076,2747
5183,515,1660195583076,3040
5184,555,1660195583076,2211
5185,590,1660195583076,8126
5186,630,1660195583076,2460
5187,680,1660195583076,4493
5190,415,1660195582457,3526
5191,445,1660195582457,2866
5192,480,1660195582457,2749
5193,515,1660195582457,3041
5194,555,1660195582457,2209
5195,590,1660195582457,8125
5196,630,1660195582457,2461
5197,680,1660195582457,4488
5200,415,1660195581841,3521
5201,445,1660195581841,2864
5202,480,1660195581841,2745
5203,515,1660195581841,3040
5204,555,1660195581841,2208
5205,590,1660195581841,8110
5206,630,1660195581841,2458
5207,680,1660195581841,4484
5210,415,1660195581223,3537
5211,445,1660195581223,2873
5212,480,1660195581223,2756
5213,515,1660195581223,3048
5214,555,1660195581223,2210
5215,590,1660195581223,8126
5216,630,1660195581223,2460
5217,680,1660195581223,4490
5220,415,1660195580605,3530
5221,445,1660195580605,2872
